datlifeuid,taxakingdom,taxaphylum,taxaclass,taxaorder,taxafamily,taxagenus,taxaspecies,taxainfraspecies,taxabreed,referenceid,derived_from_graph,age_mortality_pdf_id,age_mortality_id,n,n_recaptures,title,list_cohort_period,list_mortality_type,list_source_column,list_type_x,list_sex,list_liberty,population,yearstart,yearend,Comment,embargodate,page,name,column,author_ge_sp,list_stage_timezero,age_left_truncation,age_right_censoring,list_x_units
5061,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,dalli,,Hoefs_1975,,Hoefs_1975_age_structure_rams.pdf,Hoefs_1975_age_structure_rams.csv,117,,Age structure of Dall sheep rams ,period,age structure,cap_Lx_real,age from stage,male,wild,"Sheep Mountain, Kluane Game Sanctuary, Canada",1975,1975,,,457,FIGURE:42,AGE IN YEARS _ Rams _ n,Ovis dalli dalli (Nelson),birth/hatch,,,
5061,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,dalli,,Hoefs_1975,,Hoefs_1975_age_structure_rams_1971.pdf,Hoefs_1975_age_structure_rams_1971.csv,67,,Age_structure_rams_1971,period,age structure,cap_Lx_real,age from stage,male,wild,"Sheep Mountain, Kluane Game Sanctuary, Canada",1971,1971,,,251,TABLE: 9,AGE GROUP / MAY 1971 (combine 360 and 6 years),Ovis dalli dalli (Nelson),birth/hatch,,,
5061,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,dalli,,Hoefs_1975,,Hoefs_1975_age_structure_rams_1972.pdf,Hoefs_1975_age_structure_rams_1972.csv,51,,Age_structure_rams_1972,period,age structure,cap_Lx_real,age from stage,male,wild,"Sheep Mountain, Kluane Game Sanctuary, Canada",1972,1972,,,251,TABLE: 9,AGE GROUP / MAY 1972 (combine 360 and 6 years),Ovis dalli dalli (Nelson),birth/hatch,,,
5061,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,dalli,,Hoefs_1975,,Hoefs_1975_age_structure_rams_1973.pdf,Hoefs_1975_age_structure_rams_1973.csv,77,,Age_structure_rams_1973,period,age structure,cap_Lx_real,age from stage,male,wild,"Sheep Mountain, Kluane Game Sanctuary, Canada",1973,1973,,,251,TABLE: 9,AGE GROUP / MAY 1973 (combine 360 and 6 years),Ovis dalli dalli (Nelson),birth/hatch,,,
5061,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,dalli,,Hoefs_1975,,Hoefs_1975_ages_at_death.pdf,Hoefs_1975_ages_at_death.csv,177,,n Skulls Dall sheep rams ,period,ages at death,dx_real,age from stage,male,wild,"Sheep Mountain, Kluane Game Sanctuary, Canada",1975,1975,,,285,TABLE: 12,X _ F,Ovis dalli dalli (Nelson),birth/hatch,,,
3248,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,sandvicensis,,,Kear_1980,,Kear_1980_females.pdf,Kear_1980_females,129,,Mortality at Slimbridge of Nene females older than three months,cohort,ages at death,dx_real,age_follow-up,female,captive,"Slimbridge, UK",1952,1973,,,139,Appendix 7 Mortality at Slimbridge of Nene older than three months,Under 1 year _ Females,Branta sandvicensis,birth/hatch,0.250,,
3248,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,sandvicensis,,,Kear_1980,,Kear_1980_males.pdf,Kear_1980_males,94,,Mortality at Slimbridge of Nene males older than three months,cohort,ages at death,dx_real,age_follow-up,male,captive,"Slimbridge, UK",1952,1973,,,139,Appendix 7 Mortality at Slimbridge of Nene older than three months,Under 1 year _ males,Branta sandvicensis,birth/hatch,250.000,,
1689,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,formicivorus,,,Koenig_1987,,Koenig_1987_females.pdf,Koenig_1987_females.csv,45,,Age-specific mortality female breeders,cohort,"age, follow-up",NxDx,age_follow-up,female,wild,"Hastings Natural History Reservation, Berkeles, California, USA",1973,1982,breeders,,173,TABLE 7.3.,Age _ Females _ Survived _ Died,Melanerpes formicivorus,birth/hatch,,,
1689,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,formicivorus,,,Koenig_1987,,Koenig_1987_males.pdf,Koenig_1987_males.csv,125,,Age-specific mortality male breeders,cohort,"age, follow-up",NxDx,age_follow-up,male,wild,"Hastings Natural History Reservation, Berkeles, California, USA",1973,1982,breeders,,173,TABLE 7.3.,Age _ Males _ Survived _ Died,Melanerpes formicivorus,birth/hatch,,,
12,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,gentilis,,,Krueger_2005,,Krueger_2005_px.pdf,Krueger_2005_px.csv,74,,Goshawk survival rate,cohort,"age, follow-up",px,age from stage,female,wild,"East-Westphalia, Germany 52°10'N 8°25'E",1980,2003,,,268,Fig. 1. (b),Age (years) _ Survival rate,Accipiter gentilis,birth/hatch,,,
5062,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,stonei,,Luckhurst_1973,,Luckhurst_1973_Ewes.pdf,Luckhurst_1973_Ewes.csv,1094,,Stone sheep age structure ewes,cohort,age structure,cap_Lx_real,age from stage,female,wild,"Northern Rocky Mountain Foothills, British Columbia",1969,1971,,,94,Table 23.,Total No. _ Lambs(=0) _Yearlings (1)_ !(2) _ II(3) _III(6) _IV(9) ,Ovis dalli stonei,birth/hatch,1000.000,,
5062,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,dalli,stonei,,Luckhurst_1973,,Luckhurst_1973_Rams.pdf,Luckhurst_1973_Rams.csv,194,,Stone sheep age structure rams,cohort,age structure,cap_Lx_real,age from stage,male,wild,"Northern Rocky Mountain Foothills, British Columbia",1969,1971,,,95,Table 24.,Total No. _ !(2) _ II(3) _III(6) _IV(9) ,Ovis dalli stonei,birth/hatch,1000.000,,
5596,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,livia,,var.,Murton_1972,,Murton_1972_Pigeons.pdf,Murton_1972_Pigeons.csv,88,,Feral Pigeons ages at death,cohort,ages at death,dx_real,age_follow-up,both,wild,"Salford Docks, Manchester",1965,1968,,,862,Table 15.,(x * 3) _ dx,Columba livia var,birth/hatch,0.250,,
5596,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,livia,,var.,Murton_1972,,Murton_1972_Pigeons_age structure.pdf,Murton_1972_Pigeons_age structure.csv,235,,Feral Pigeons age structure,cohort,ages at death,cap_Lx_real,age_follow-up,both,wild,"Salford Docks, Manchester",1965,1968,,,863,Table 16.,(x * 3) _ Totals,Columba livia var,birth/hatch,0.500,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,DL00147_Paynter,,Paynter_1947_recovery_human_induced.pdf,Paynter_1947_recovery_human_induced,578,,Herring Gull Natural recovery human induced deaths,cohort,recovery,cap_Lx_real,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1934,1945,,,166,Table 5,Age / Artificial recovery,Larus argentatus smithsonianus,birth/hatch,0.137,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,DL00147_Paynter,,Paynter_1947_recovery_natural.pdf,Paynter_1947_recovery_natural,674,,Herring Gull Natural recovery natural deaths,cohort,recovery,dx_real,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1934,1945,,,166,Table 5,Age / Natural recovery,Larus argentatus smithsonianus,birth/hatch,0.137,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,Paynter_1966,,Paynter_1966_1934_cohort.pdf,Paynter_1966_1934_cohort,125,,Herring Gull chicks banded 1934 recorded 1934-1963,cohort,recovery,lx_stand,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1934,1963,,,497,TABLE II 1934 Cohort,Age in years _(lx/1000),Larus argentatus smithsonianus,birth/hatch,0.137,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,Paynter_1966,,Paynter_1966_1935_cohort.pdf,Paynter_1966_1935_cohort,352,,Herring Gull chicks banded 1935 recorded 1935-1963,cohort,recovery,lx_stand,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1935,1963,,,497,TABLE II 1935 Cohort,Age in years _(lx/1000),Larus argentatus smithsonianus,birth/hatch,0.137,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,Paynter_1966,,Paynter_1966_1936_cohort.pdf,Paynter_1966_1936_cohort,254,,Herring Gull chicks banded 1936 recorded 1936-1963,cohort,recovery,lx_stand,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1936,1963,,,498,TABLE II 1936 Cohort,Age in years _(lx/1000),Larus argentatus smithsonianus,birth/hatch,0.137,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,Paynter_1966,,Paynter_1966_1937_cohort.pdf,Paynter_1966_1937_cohort,146,,Herring Gull chicks banded 1937 recorded 1937-1963,cohort,recovery,lx_stand,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1937,1963,,,498,TABLE II 1937 Cohort,Age in years _(lx/1000),Larus argentatus smithsonianus,birth/hatch,0.137,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,Paynter_1966,,Paynter_1966_1938_cohort.pdf,Paynter_1966_1938_cohort,77,,Herring Gull chicks banded 1938 recorded 1938-1963,cohort,recovery,lx_stand,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1938,1963,,,499,TABLE II 1938 Cohort,Age in years _(lx/1000),Larus argentatus smithsonianus,birth/hatch,0.137,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,Paynter_1966,,Paynter_1966_1939_cohort.pdf,Paynter_1966_1939_cohort,145,,Herring Gull chicks banded 1939 recorded 1939-1963,cohort,recovery,lx_stand,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1939,1963,,,499,TABLE II 1939 Cohort,Age in years _(lx/1000),Larus argentatus smithsonianus,birth/hatch,0.137,,
5595,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,smithsonianus,,,Paynter_1966,,Paynter_1966_combined_1934_1939_cohorts.pdf,Paynter_1966_combined_1934_1939_cohorts,1099,,Herring Gull chicks banded 1934 to 1939 recorded 1934-1963,cohort,recovery,lx_stand,age_follow-up,both,wild,"Kent Island, Grand Manan, New Brunswick, Canada",1943,1963,,,500,TABLE II Combined 1934-39 Cohorts,Age in years _(lx/1000),Larus argentatus smithsonianus,birth/hatch,0.137,,
1477,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,argentatus,,,Paynter_1966,,Paynter_1966_Hickey_1952.pdf,Paynter_1966_Hickey_1952,504,,North American Herring Gulls Banded 1925-1930 from Hickey 1952 in Paynter 1966,cohort,recovery,lx_stand,age_follow-up,both,wild,North America,1925,1930,,,504,TABLE III,x_(lx/1000),Larus argentatus smithsonianus,birth/hatch,0.137,,
1477,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,argentatus,,,Paynter_1966,,Paynter_1966_Olsson_1958.pdf,Paynter_1966_Olsson_1958,1122,,Fenno-Skandian Herring Gulls Banded 1925-1935 from Olsson 1958 in Paynter 1966,cohort,recovery,lx_stand,age_follow-up,both,wild,Fenno_Scandia,1925,1935,,,512,TABLE VII,x_(lx/1000),Larus argentatus,birth/hatch,0.137,,
1477,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,argentatus,,,Paynter_1966,,Paynter_1966_Paludan_1951.pdf,Paynter_1966_Paludan_1951,966,,Danish Herring Gulls Banded 1917-1942 from Paludan 1951 in Paynter 1966,cohort,recovery,lx_stand,age_follow-up,both,wild,Denmark,1917,1942,,,507,TABLE V,x_(lx/1000),Larus argentatus,birth/hatch,137.000,,
1608,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,,,Rawlins_Kessler_1986,,Rawlins_Kessler_1986_females.pdf,Rawlins_Kessler_1986_females.csv,571,,Cayo Santiago macaque age structure females,cohort,age structure,cap_Lx_real,age_follow-up,female,both,introduced on Cayo Santiago_Puerto Rico,1957,1983,,,50,Figure 2.2,FEMALES (83-year) _ DISTRIBUTION OF THE CAYO SANTIAGO POPULATION,Macaca mulatta,birth/hatch,0.000,,
1608,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,,,Rawlins_Kessler_1986,,Rawlins_Kessler_1986_females_cohort.pdf,Rawlins_Kessler_1986_females_cohort.csv,571,,Cayo Santiago macaque females survivorship cohort,cohort,"age, follow-up",lx_stand,age_follow-up,female,wild,introduced on Cayo Santiago_Puerto Rico,1957,1983,,,68,Table 2.11.,Cohort Age _ Age Specific lx,Macaca mulatta,birth/hatch,0.000,,
1608,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,,,Rawlins_Kessler_1986,,Rawlins_Kessler_1986_females_period.pdf,Rawlins_Kessler_1986_females_period.csv,571,,Cayo Santiago macaque females survivorship period ,period,"age, follow-up",lx_stand,age_follow-up,female,wild,introduced on Cayo Santiago_Puerto Rico,1957,1983,,,68,Table 2.11.,Cohort Age _ Time Specific lx,Macaca mulatta,birth/hatch,0.000,,
1608,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,,,Rawlins_Kessler_1986,,Rawlins_Kessler_1986_males.pdf,Rawlins_Kessler_1986_males.csv,590,,Cayo Santiago macaque age structure males,cohort,age structure,cap_Lx_real,age_follow-up,male,wild,introduced on Cayo Santiago_Puerto Rico,1957,1983,,,50,Figure 2.2,MALES (83-year) _ DISTRIBUTION OF THE CAYO SANTIAGO POPULATION,Macaca mulatta,birth/hatch,0.000,,
11,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,cooperii,,,Henny_1972,,Red-tailedCoopers15_CH_nestling_25_40.pdf,Red-tailedCoopers15_CH_nestling_25_40.csv,68,,Coopers hawk nestling recoveries 1925-40,cohort,recovery,NxDx,age_follow-up,both,wild,Northeast USA,1925,1940,,,235,TABLE 4.,Years of Life _1925-40: Alive at beginning _ Number of recoveries,Accipiter cooperii,birth/hatch,82.000,,
11,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,cooperii,,,Henny_1972,,Red-tailedCoopers15_CH_nestling_41_57.pdf,Red-tailedCoopers15_CH_nestling_41_57.csv,72,,Coopers hawk nestling recoveries 1941-57,cohort,recovery,NxDx,age_follow-up,both,wild,Northeast USA,1941,1957,,,235,TABLE 4.,Years of Life _1941-57: Alive at beginning _ Number of recoveries,Accipiter cooperii,birth/hatch,82.000,,
375,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,,,Henny_1972,,Red-tailedCoopers15_RT_nestling_N_45.pdf,Red-tailedCoopers15_RT_nestling_N_45.csv,117,,Red-tailed hawk nestling recoveries North of 42 USA,cohort,recovery,NxDx,age_follow-up,both,wild,USA North of 42°N,1926,1950,,,242,TABLE 10.,Years of Life _Banded as nestlings: Alive at beginning _ Number of recoveries,Buteo jamaicensis,birth/hatch,123.000,,
375,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,,,Henny_1972,,Red-tailedCoopers15_RT_nestling_S_45.pdf,Red-tailedCoopers15_RT_nestling_S_45.csv,66,,Red-tailed hawk nestling recoveries South of 42 USA,cohort,recovery,NxDx,age_follow-up,both,wild,USA South of 42°N,1926,1950,,,243,TABLE 11.,Years of Life _Banded as nestlings: Alive at beginning _ Number of recoveries,Buteo jamaicensis,birth/hatch,123.000,,
4843,Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,aluco,,,Schifferli_1957,,Schifferli_1957_Strix_aluco.pdf,Schifferli_1957_Strix_aluco.csv,289,,Strix aluco mortality in Switzerland,cohort,risk years and deaths,NxDx,age_follow-up,both,wild,Schweiz,1930,1956,,,53,TAB 2.,WALDKAUZ Jahr _ Anzahl _ Anzahl Funde,Strix aluco,birth/hatch,104.000,,
2887,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,alba,,,Schifferli_1957,,Schifferli_1957_Tyto_alba.pdf,Schifferli_1957_Tyto_alba.csv,330,,Tyto alba mortality in Switzerland,cohort,risk years and deaths,NxDx,age_follow-up,both,wild,Schweiz,1930,1956,,,53,TAB 2.,SCHLEIEREULE Jahr _ Anzahl _ Anzahl Funde,Tyto alba,birth/hatch,142.000,,
1608,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,,,Smith_1982,,Smith_1982_Cayo_Santiago_mortality.pdf,Smith_1982_Cayo_Santiago_mortality.csv,164,,Rhesus Cayo Santiago mortality from Sade 1976,period,risk years and deaths,lx_stand,age_follow-up,female,wild,introduced on Cayo Santiago_Puerto Rico,1975,1975,,,27,Table 2. Cayo Santiago,x_lx = lx_stand,Macaca mulatta,birth/hatch,0.000,13.000,
1608,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,,,Smith_1982,,Smith_1982_CPRC_mortality.pdf,Smith_1982_CPRC_mortality.csv,450,,Rhesus Captive CPRC mortality,period,risk years and deaths,NxDx,age_follow-up,female,captive,"California Primate Research Centre CPRC, Davis, California, USA",1977,1979,,,26,Table 1.,x _ MYL = Nx _ Dx = Dx,Macaca mulatta,birth/hatch,0.000,13.000,
2876,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,truncatus,,,Stolen_SP11,,Stolen_SP11_both.pdf,Stolen_SP11_both.csv,220,,Stranding Bottlenose dolphins both sexes,period,ages at death,dx_real,age from stage,both,wild,Indian River Lagoon System Florida,1978,1997,,,635,Table 1,x / # dolphins,Tursiops truncatus,birth/hatch,,,
2876,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,truncatus,,,Stolen_SP11,,Stolen_SP11_females.pdf,Stolen_SP11_females.csv,78,,Stranding Bottlenose dolphins females,period,ages at death,dx_real,age from stage,female,wild,Indian River Lagoon System Florida,1978,1997,,,637,Table 3.,x / # of females,Tursiops truncatus,birth/hatch,,,
2876,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,truncatus,,,Stolen_SP11,,Stolen_SP11_males.pdf,Stolen_SP11_males.csv,125,,Stranding Bottlenose dolphins males,period,ages at death,dx_real,age from stage,male,wild,Indian River Lagoon System Florida,1978,1997,,,636,Table 2.,x / # of males,Tursiops truncatus,birth/hatch,,,
56,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,,,AReptile-Vial-1977,,Vial_1977_both_sexes.pdf,Vial_1977_both_sexes.csv,637,,Age structure of copperhead both sexes,period,age structure,cap_Lx_real,age from stage,both,wild,"University of Kansas Natural History Reservation, Kansas, USA",1949,1959,,,224,Table 1.,Age in Years _ Number of both Sexes Combined,Agkistrodon contortrix,birth/hatch,0.000,,
56,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,,,AReptile-Vial-1977,,Vial_1977_females.pdf,Vial_1977_females.csv,232,,Age structure of copperhead females,period,age structure,cap_Lx_real,age from stage,female,wild,"University of Kansas Natural History Reservation, Kansas, USA",1949,1959,,,224,Table 1. Females,Age in Years _ Number of Snakes,Agkistrodon contortrix,birth/hatch,0.000,,
56,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,contortrix,,,AReptile-Vial-1977,,Vial_1977_males.pdf,Vial_1977_males.csv,405,,Age structure of copperhead males,period,age structure,cap_Lx_real,age from stage,male,wild,"University of Kansas Natural History Reservation, Kansas, USA",1949,1959,,,224,Table 1. Males,Age in Years _ Number of Snakes,Agkistrodon contortrix,birth/hatch,0.000,,
174,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,,,Woolfenden_1984,,Woolfenden_1984_1styear_surv_1970.pdf,Woolfenden_1984_1styear_surv_1970.csv,41,,Woolfenden_1984_1styear_surv_1970,cohort,"age, follow-up",lx_real,age_follow-up,both,wild,"Archbold Biological Station, Florida",1970,1970,,,254,TABLE 9.1,(Nos.mos.) _ '70,Aphelocoma coerulescens,birth/hatch,600.000,12.000,
174,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,,,Woolfenden_1984,,Woolfenden_1984_1styear_surv_1971.pdf,Woolfenden_1984_1styear_surv_1971.csv,40,,Woolfenden_1984_1styear_surv_1971,cohort,"age, follow-up",lx_real,age_follow-up,both,wild,"Archbold Biological Station, Florida",1971,1971,,,254,TABLE 9.1,(Nos.mos.) _ '71,Aphelocoma coerulescens,birth/hatch,600.000,12.000,
174,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,,,Woolfenden_1984,,Woolfenden_1984_1styear_surv_1972.pdf,Woolfenden_1984_1styear_surv_1972.csv,25,,Woolfenden_1984_1styear_surv_1972,cohort,"age, follow-up",lx_real,age_follow-up,both,wild,"Archbold Biological Station, Florida",1972,1972,,,254,TABLE 9.1,(Nos.mos.) _ '72,Aphelocoma coerulescens,birth/hatch,600.000,12.000,
174,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,,,Woolfenden_1984,,Woolfenden_1984_1styear_surv_1973.pdf,Woolfenden_1984_1styear_surv_1973.csv,42,,Woolfenden_1984_1styear_surv_1973,cohort,"age, follow-up",lx_real,age_follow-up,both,wild,"Archbold Biological Station, Florida",1973,1973,,,254,TABLE 9.1,(Nos.mos.) _ '73,Aphelocoma coerulescens,birth/hatch,600.000,12.000,
174,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,,,Woolfenden_1984,,Woolfenden_1984_1styear_surv_1974.pdf,Woolfenden_1984_1styear_surv_1974.csv,51,,Woolfenden_1984_1styear_surv_1974,cohort,"age, follow-up",lx_real,age_follow-up,both,wild,"Archbold Biological Station, Florida",1974,1974,,,254,TABLE 9.1,(Nos.mos.) _ '74,Aphelocoma coerulescens,birth/hatch,600.000,12.000,
174,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,,,Woolfenden_1984,,Woolfenden_1984_1styear_surv_1975.pdf,Woolfenden_1984_1styear_surv_1975.csv,70,,Woolfenden_1984_1styear_surv_1975,cohort,"age, follow-up",lx_real,age_follow-up,both,wild,"Archbold Biological Station, Florida",1975,1975,,,254,TABLE 9.1,(Nos.mos.) _ '75,Aphelocoma coerulescens,birth/hatch,600.000,12.000,
174,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,coerulescens,,,Woolfenden_1984,,Woolfenden_1984_1styear_surv_1976.pdf,Woolfenden_1984_1styear_surv_1976.csv,56,,Woolfenden_1984_1styear_surv_1976,cohort,"age, follow-up",lx_real,age_follow-up,both,wild,"Archbold Biological Station, Florida",1976,1976,,,254,TABLE 9.1,(Nos.mos.) _ '76,Aphelocoma coerulescens,birth/hatch,600.000,12.000,
